"Cod_Estabelecimento","Estabelecimento","Cod_UO","UO","NUTS1","NUTS2","NUTS3","Distrito","Conselho","Subsistema_ensino","Tipo_ensino","Cod_curso","Curso","Nivel_forma","Cnaef_cod_grande_grupo","Cnaef_grande_grupo","Cnaef_cod_area_estudo","Cnaef_area_estudo","Cnaef_cod_area_edu_forma","Cnaef_area_edu_forma","Total","Sexo_h","Sexo_m","Estrangeiro","Portugues"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","8244","Arte Edificatória","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","580","Arquitectura e Construção","581","Arquitectura e Urbanismo","64","27","37","3","61"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","8268","Ciências da Engenharia Física","Licenciatura","400","Ciências, Matemática e Informática","440","Ciências Físicas","441","Física","11","8","3","0","11"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","8408","Química Medicinal","Licenciatura","400","Ciências, Matemática e Informática","440","Ciências Físicas","442","Química","20","8","12","0","20"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","8507","Ciências da Engenharia Civil","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","580","Arquitectura e Construção","582","Construção Civil e Engenharia Civil","131","91","40","6","125"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9011","Biologia","Licenciatura","400","Ciências, Matemática e Informática","420","Ciências da Vida","421","Biologia e Bioquímica","83","22","61","3","80"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9015","Bioquímica","Licenciatura","400","Ciências, Matemática e Informática","420","Ciências da Vida","421","Biologia e Bioquímica","40","13","27","0","40"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9104","Engenharia e Gestão Industrial","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","529","Engenharia e Técnicas Afins - programas não classificados noutra área de formação","27","13","14","1","26"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9113","Engenharia Física","Licenciatura","400","Ciências, Matemática e Informática","440","Ciências Físicas","441","Física","5","4","1","0","5"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9119","Engenharia Informática","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","523","Electrónica e Automação","93","85","8","1","92"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9141","Física","Licenciatura","400","Ciências, Matemática e Informática","440","Ciências Físicas","441","Física","9","8","1","0","9"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9146","Geologia","Licenciatura","400","Ciências, Matemática e Informática","440","Ciências Físicas","443","Ciências da Terra","26","14","12","0","26"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9209","Matemática","Licenciatura","400","Ciências, Matemática e Informática","460","Matemática e Estatística","461","Matemática","15","9","6","3","12"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9223","Química","Licenciatura","400","Ciências, Matemática e Informática","440","Ciências Físicas","442","Química","22","2","20","2","20"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9225","Química Industrial","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","524","Tecnologia dos Processos Químicos","9","3","6","0","9"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9257","Arquitectura","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","580","Arquitectura e Construção","581","Arquitectura e Urbanismo","58","21","37","1","57"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9286","Engenharia Informática","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","523","Electrónica e Automação","90","84","6","5","85"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9315","Matemática","Mestrado","400","Ciências, Matemática e Informática","460","Matemática e Estatística","461","Matemática","11","4","7","1","10"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9342","Matemática","Doutoramento","400","Ciências, Matemática e Informática","460","Matemática e Estatística","461","Matemática","4","2","2","4","0"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9359","Engenharia Biomédica","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","524","Tecnologia dos Processos Químicos","31","14","17","2","29"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9360","Engenharia Civil","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","580","Arquitectura e Construção","582","Construção Civil e Engenharia Civil","79","59","20","1","78"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9367","Engenharia Electrotécnica e de Computadores","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","523","Electrónica e Automação","53","53","0","3","50"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9368","Engenharia Física","Mestrado","400","Ciências, Matemática e Informática","440","Ciências Físicas","441","Física","1","1","0","0","1"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9369","Engenharia Mecânica","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","521","Metalurgia e Metalomecânica","53","50","3","0","53"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9372","Biologia","Mestrado","400","Ciências, Matemática e Informática","420","Ciências da Vida","421","Biologia e Bioquímica","11","0","11","0","11"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9396","Bioquímica","Mestrado","400","Ciências, Matemática e Informática","420","Ciências da Vida","421","Biologia e Bioquímica","42","14","28","0","42"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9405","Conservação e Restauro","Mestrado","200","Artes e Humanidades","210","Artes","215","Artesanato","1","0","1","1","0"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9408","Ecologia","Mestrado","400","Ciências, Matemática e Informática","420","Ciências da Vida","422","Ciências do Ambiente","14","7","7","0","14"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9415","Engenharia de Materiais","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","540","Indústrias Transformadoras","543","Materiais (Indústrias da Madeira, Cortiça, Papel, Plástico, Vidro e outros)","2","2","0","0","2"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9420","Engenharia e Gestão Industrial","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","529","Engenharia e Técnicas Afins - programas não classificados noutra área de formação","29","16","13","0","29"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9422","Engenharia Física","Mestrado","400","Ciências, Matemática e Informática","440","Ciências Físicas","441","Física","8","8","0","0","8"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9426","Engenharia Geológica e de Minas","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","540","Indústrias Transformadoras","544","Indústrias Extractivas","4","2","2","2","2"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9442","Química","Mestrado","400","Ciências, Matemática e Informática","440","Ciências Físicas","442","Química","10","5","5","0","10"
"500","Universidade de Coimbra","501","Universidade de Coimbra - Faculdade de Ciências e Tecnologia","Continente","Centro","Baixo Mondego","Coimbra","Coimbra","Público","Universitário","9448","Antropologia","Licenciatura","300","Ciências Sociais, Comércio e Direito","310","Ciências Sociais e do Comportamento","312","Sociologia e Outros Estudos","30","10","20","1","29"
